"projectID";"ai";"biodiversity";"cleanAir";"climate";"digitalAgenda"
"101083589";"40";"40";"0";"100";"40"
"101135305";"0";"40";"0";"40";"0"
"101081788";"0";"40";"0";"100";"0"
"101060218";"0";"40";"0";"100";"0"
"101081980";"0";"40";"0";"100";"40"
"101084110";"0";"40";"0";"100";"40"
"101059863";"0";"0";"0";"100";"0"
"101060634";"0";"40";"0";"40";"0"
"101157729";"0";"0";"0";"40";"40"
"101070045";"0";"0";"0";"40";"0"
"101084398";"0";"40";"0";"100";"0"
"101146122";"0";"40";"0";"40";"40"
"101084651";"0";"40";"0";"0";"40"
"101060591";"0";"0";"0";"40";"0"
"101084647";"0";"40";"0";"100";"0"
"101157341";"0";"100";"0";"100";"0"
"101228321";"0";"40";"0";"40";"40"
"101157482";"0";"100";"0";"40";"0"
"101134024";"0";"40";"0";"40";"40"
"101135438";"0";"40";"0";"0";"40"
"101136987";"0";"0";"0";"100";"40"
"101059238";"0";"0";"0";"40";"0"
"101091010";"40";"40";"40";"40";"40"
"101059372";"0";"0";"0";"100";"0"
"101059957";"0";"0";"0";"100";"0"
"101060075";"0";"0";"0";"100";"0"
"101135483";"0";"100";"0";"0";"0"
"101056957";"0";"0";"0";"0";"0"
"101081845";"0";"40";"0";"100";"0"
"101086530";"100";"0";"0";"40";"40"
"101086311";"0";"40";"0";"40";"40"
"101180525";"0";"40";"0";"40";"0"
"101157247";"0";"40";"0";"0";"0"
"101083408";"0";"0";"0";"0";"0"
"101084198";"0";"100";"0";"40";"0"
"101059911";"0";"0";"0";"40";"0"
"101112877";"0";"0";"0";"100";"0"
"101156511";"0";"0";"0";"40";"40"
"101086541";"40";"0";"0";"100";"100"
"101079929";"0";"0";"0";"40";"0"
"101082327";"0";"100";"0";"100";"0"
"101136548";"0";"100";"0";"100";"40"
"101060455";"0";"0";"0";"100";"0"
"101135371";"0";"100";"100";"100";"40"
"101093964";"0";"40";"0";"100";"0"
"101060645";"0";"0";"0";"100";"0"
"101059877";"0";"100";"0";"100";"0"
"101134874";"0";"40";"0";"40";"40"
"101060905";"0";"0";"0";"40";"0"
"101134083";"40";"0";"0";"0";"100"
"101181895";"40";"0";"0";"0";"40"
"101082015";"0";"40";"0";"100";"40"
"101137127";"40";"0";"0";"0";"0"
"101081957";"0";"40";"0";"0";"40"
"101084188";"40";"0";"0";"40";"40"
"101182739";"100";"0";"0";"0";"100"
"101181841";"0";"100";"0";"0";"40"
"101213634";"0";"0";"0";"100";"40"
"101083579";"40";"0";"0";"40";"40"
"101060564";"0";"0";"0";"100";"0"
"101182923";"100";"0";"0";"0";"100"
"101181704";"0";"0";"0";"40";"0"
"101060739";"0";"0";"0";"100";"0"
"101181623";"0";"40";"0";"100";"0"
"101094070";"0";"100";"0";"40";"0"
"101059924";"0";"0";"0";"40";"0"
"101060778";"0";"0";"0";"0";"0"
"101060639";"0";"100";"0";"40";"0"
"101156363";"0";"0";"0";"100";"0"
"101093845";"0";"40";"0";"40";"0"
"101082265";"0";"40";"40";"100";"0"
"101181799";"0";"40";"0";"40";"0"
"101103924";"40";"40";"100";"100";"100"
"101156998";"0";"0";"0";"100";"0"
"101181661";"0";"0";"0";"40";"0"
"101060211";"0";"0";"0";"40";"0"
"101133983";"0";"0";"0";"40";"0"
"101060504";"0";"0";"0";"100";"0"
"101084437";"0";"40";"0";"40";"40"
"101084234";"0";"40";"0";"0";"0"
"101086421";"100";"0";"0";"40";"40"
"101082289";"0";"100";"0";"100";"0"
"101135241";"0";"40";"40";"0";"40"
"101094014";"0";"100";"0";"0";"0"
"101139060";"0";"0";"0";"100";"0"
"101061015";"0";"0";"0";"100";"0"
"101135406";"0";"40";"40";"40";"0"
"101112951";"0";"0";"0";"100";"0"
"101083377";"0";"0";"0";"100";"40"
"101084481";"0";"40";"40";"100";"40"
"101091099";"0";"40";"0";"40";"40"
"101060625";"0";"40";"0";"40";"0"
"101082035";"0";"40";"0";"100";"40"
"101113045";"0";"40";"0";"0";"0"
"101134866";"0";"0";"0";"0";"100"
"101183145";"0";"0";"0";"40";"40"
"101112972";"0";"40";"40";"100";"0"
"101182319";"0";"40";"0";"100";"0"
"101059662";"0";"100";"0";"100";"0"
"101135516";"0";"40";"0";"40";"0"
"101157867";"0";"40";"0";"100";"0"
"101060635";"0";"0";"0";"100";"0"
"101112889";"0";"100";"0";"40";"40"
"101182590";"0";"40";"0";"100";"40"
"101135174";"0";"40";"0";"40";"0"
"101136248";"0";"0";"40";"40";"0"
"101112876";"0";"40";"40";"100";"40"
"101135629";"0";"0";"0";"100";"0"
"101134911";"0";"0";"0";"40";"0"
"101134128";"40";"0";"0";"0";"100"
"101112728";"0";"0";"0";"100";"40"
"101082081";"0";"100";"0";"40";"0"
"101112379";"0";"40";"0";"100";"0"
"101096405";"40";"40";"100";"100";"100"
"101086379";"0";"40";"40";"100";"40"
"101136749";"0";"40";"40";"40";"0"
"101081782";"100";"0";"0";"40";"40"
"101182942";"0";"100";"0";"40";"40"
"101086086";"0";"40";"0";"100";"0"
"101133964";"0";"100";"0";"40";"0"
"101059794";"0";"0";"0";"100";"0"
"101059824";"0";"0";"0";"100";"0"
"101059565";"0";"0";"0";"100";"0"
"101136785";"0";"40";"40";"40";"0"
"101136880";"0";"40";"40";"100";"0"
"101086578";"0";"40";"0";"0";"0"
"101082048";"0";"40";"0";"100";"40"
"101084628";"0";"100";"0";"100";"0"
"101135042";"40";"40";"40";"40";"40"
"101136916";"40";"40";"40";"40";"40"
"101060329";"0";"0";"0";"100";"0"
"101136754";"40";"0";"0";"0";"40"
"101181021";"0";"40";"0";"100";"0"
"101059626";"0";"0";"0";"40";"0"
"101084341";"0";"100";"0";"100";"0"
"101096753";"0";"0";"0";"100";"0"
"101093806";"0";"0";"0";"100";"40"
"101060806";"0";"0";"0";"100";"0"
"101113043";"0";"40";"0";"40";"0"
"101135490";"0";"100";"0";"100";"0"
"101136770";"0";"40";"0";"40";"0"
"101181873";"0";"100";"40";"40";"0"
"101084270";"0";"0";"0";"0";"0"
"101157936";"0";"100";"0";"100";"0"
"101135031";"0";"0";"0";"100";"0"
"101060922";"0";"0";"0";"100";"0"
"101059473";"0";"0";"0";"100";"0"
"101060264";"0";"0";"0";"40";"0"
"101182813";"0";"0";"0";"40";"0"
"101060759";"0";"0";"0";"40";"0"
"101060529";"0";"0";"0";"0";"0"
"101090738";"0";"0";"0";"0";"0"
"101113001";"0";"40";"40";"40";"40"
"101135476";"0";"100";"0";"40";"0"
"101086512";"0";"40";"0";"40";"0"
"101086300";"40";"40";"40";"40";"100"
"101157502";"0";"40";"0";"40";"40"
"101060320";"0";"100";"0";"100";"0"
"101083923";"0";"40";"0";"0";"0"
"101082004";"40";"100";"0";"100";"40"
"101104268";"100";"40";"100";"100";"40"
"101112737";"0";"40";"0";"100";"0"
"101132315";"0";"40";"0";"40";"0"
"101059407";"0";"100";"0";"100";"0"
"101134965";"0";"100";"0";"40";"0"
"101156032";"0";"0";"40";"100";"0"
"101088822";"0";"0";"0";"40";"0"
"101060418";"0";"0";"0";"100";"0"
"101112738";"0";"0";"0";"100";"0"
"101135258";"0";"40";"0";"40";"0"
"101136427";"0";"0";"0";"40";"0"
"101134200";"40";"0";"0";"0";"100"
"101060014";"0";"0";"0";"100";"0"
"101157434";"0";"40";"0";"40";"0"
"101082224";"0";"40";"0";"100";"0"
"101135410";"0";"100";"0";"100";"0"
"101182167";"40";"100";"0";"40";"40"
"101081420";"0";"100";"0";"40";"0"
"101134878";"40";"0";"0";"0";"100"
"101060789";"40";"40";"0";"40";"40"
"101181381";"40";"100";"100";"40";"40"
"101060742";"0";"0";"0";"100";"0"
"101060818";"0";"0";"0";"0";"0"
"101183132";"0";"40";"0";"40";"40"
"101134122";"0";"100";"0";"40";"40"
"101060481";"0";"0";"0";"100";"0"
"101139636";"40";"100";"100";"100";"100"
"101139527";"100";"0";"40";"100";"100"
"101081774";"0";"100";"0";"40";"0"
"101082377";"0";"0";"0";"40";"0"
"101133914";"0";"40";"0";"40";"40"
"101181692";"40";"0";"0";"0";"40"
"101084220";"0";"100";"0";"100";"0"
"101135471";"0";"100";"0";"0";"40"
"101060057";"0";"100";"0";"100";"0"
"101084468";"40";"40";"0";"40";"100"
"101133326";"0";"40";"0";"40";"40"
"101182908";"0";"40";"0";"40";"40"
"101121092";"0";"0";"0";"40";"0"
"101084332";"40";"40";"0";"40";"100"
"101157369";"100";"100";"0";"40";"100"
"101112723";"0";"40";"0";"0";"0"
"101112409";"0";"0";"0";"40";"0"
"101180125";"0";"100";"0";"100";"40"
"101155925";"0";"0";"0";"100";"0"
"101181978";"40";"40";"40";"40";"100"
"101181300";"40";"0";"0";"40";"40"
"101135275";"0";"0";"0";"40";"0"
"101136583";"0";"0";"0";"40";"40"
"101059523";"0";"0";"0";"40";"0"
"101086523";"100";"0";"0";"100";"100"
"101148374";"0";"40";"100";"100";"0"
"101112072";"0";"40";"0";"100";"40"
"101061023";"0";"0";"0";"100";"0"
"101086109";"40";"0";"0";"100";"100"
"101060294";"0";"0";"0";"40";"0"
"101134842";"0";"40";"0";"40";"40"
"101112866";"0";"100";"0";"0";"0"
"101060816";"0";"0";"0";"100";"0"
"101182007";"0";"40";"0";"100";"0"
"101112541";"0";"0";"0";"100";"40"
"101136701";"0";"0";"0";"40";"0"
"101147950";"0";"40";"100";"100";"0"
"101059954";"0";"0";"0";"100";"0"
"101135403";"0";"0";"0";"40";"0"
"101091246";"40";"40";"0";"40";"40"
"101214256";"0";"40";"0";"100";"0"
"101157456";"100";"100";"0";"40";"100"
"101081833";"0";"40";"0";"100";"0"
"101182935";"0";"40";"0";"100";"40"
"101060375";"0";"0";"0";"100";"0"
"101156867";"0";"40";"0";"100";"0"
"101059589";"0";"0";"0";"100";"0"
"101112859";"0";"100";"40";"100";"0"
"101157411";"0";"0";"0";"100";"40"
"101061068";"0";"0";"0";"40";"0"
"101082131";"0";"40";"0";"100";"0"
"101060717";"0";"0";"0";"100";"0"
"101112768";"0";"100";"0";"40";"40"
"101084284";"0";"40";"0";"40";"0"
"101136462";"40";"0";"0";"0";"40"
"101093293";"40";"40";"40";"100";"100"
"101112521";"0";"0";"0";"100";"40"
"101084248";"0";"40";"0";"100";"0"
"101083481";"100";"40";"0";"100";"40"
"101060184";"0";"0";"0";"100";"0"
"101059915";"0";"100";"0";"100";"0"
"101059839";"0";"0";"0";"0";"0"
"101091115";"0";"40";"40";"40";"40"
"101139730";"40";"100";"100";"100";"100"
"101061083";"0";"100";"0";"100";"0"
"101181857";"40";"100";"0";"40";"40"
"101134855";"40";"0";"0";"0";"100"
"101157493";"0";"100";"0";"100";"0"
"101059264";"0";"0";"0";"100";"0"
"101082073";"0";"100";"0";"40";"0"
"101136253";"0";"0";"0";"0";"40"
"101135400";"0";"40";"100";"100";"40"
"101112705";"0";"0";"0";"100";"0"
"101136910";"40";"40";"0";"40";"40"
"101112370";"0";"0";"0";"100";"40"
"101157743";"0";"100";"0";"40";"0"
"101134888";"40";"0";"0";"0";"100"
"101156533";"0";"40";"0";"40";"0"
"101157414";"0";"40";"0";"100";"40"
"101093939";"0";"0";"0";"100";"0"
"101135213";"0";"100";"0";"0";"0"
"101156589";"40";"40";"0";"40";"100"
"101113011";"0";"100";"0";"100";"40"
"101086640";"40";"40";"0";"0";"40"
"101112708";"0";"100";"0";"100";"40"
"101157652";"0";"0";"40";"100";"0"
"101084561";"0";"0";"0";"0";"0"
"101081883";"0";"40";"40";"40";"0"
"101136611";"0";"40";"0";"0";"0"
"101183127";"0";"40";"0";"40";"40"
"101181941";"0";"0";"40";"100";"0"
"101112879";"40";"40";"0";"40";"0"
"101060474";"0";"0";"0";"40";"0"
"101157560";"0";"40";"0";"40";"40"
"101086317";"40";"0";"0";"100";"100"
"101082184";"0";"40";"40";"100";"0"
"101060790";"0";"100";"0";"100";"0"
"101181939";"0";"40";"0";"40";"0"
"101060020";"0";"0";"0";"100";"0"
"101156488";"0";"40";"0";"40";"40"
"101213143";"0";"0";"40";"100";"0"
"101081984";"0";"100";"0";"100";"0"
"101157528";"40";"0";"0";"100";"0"
"101061051";"0";"0";"0";"40";"0"
"101135402";"0";"40";"40";"0";"40"
"101157243";"0";"40";"0";"40";"100"
"101134138";"40";"0";"0";"40";"40"
"101135348";"0";"100";"0";"40";"0"
"101080052";"0";"0";"0";"40";"0"
"101112407";"0";"0";"0";"0";"0"
"101157371";"0";"0";"0";"0";"100"
"101061060";"0";"0";"0";"40";"0"
"101136507";"0";"40";"0";"40";"0"
"101136439";"0";"0";"0";"0";"0"
"101135263";"0";"100";"0";"100";"0"
"101119387";"0";"100";"0";"40";"0"
"101135130";"0";"100";"0";"100";"40"
"101081802";"40";"40";"0";"100";"40"
"101182795";"40";"0";"40";"40";"100"
"101060166";"0";"0";"0";"40";"0"
"101083727";"0";"40";"0";"40";"0"
"101112436";"0";"0";"0";"0";"0"
"101094041";"0";"40";"40";"40";"0"
"101135422";"40";"0";"0";"40";"40"
"101084163";"0";"40";"0";"0";"0"
"101180559";"0";"100";"0";"40";"40"
"101060536";"0";"0";"0";"100";"0"
"101157907";"0";"0";"40";"100";"0"
"101134117";"0";"40";"0";"40";"40"
"101058956";"0";"100";"0";"100";"0"
"101181479";"0";"40";"0";"100";"0"
"101135141";"0";"0";"40";"100";"0"
"101181981";"0";"100";"40";"100";"40"
"101135432";"0";"40";"40";"0";"40"
"101197372";"0";"40";"0";"0";"0"
"101139711";"40";"100";"100";"100";"100"
"101135314";"0";"100";"0";"40";"0"
"101134335";"0";"40";"0";"40";"40"
"101086521";"40";"40";"0";"0";"40"
"101083388";"0";"0";"0";"100";"0"
"101081964";"0";"100";"0";"40";"0"
"101181572";"0";"0";"0";"40";"0"
"101157279";"0";"0";"0";"100";"40"
"101081770";"0";"100";"0";"100";"0"
"101136649";"40";"40";"40";"40";"40"
"101052342";"0";"100";"0";"40";"0"
"101112434";"0";"40";"40";"100";"40"
"101181392";"0";"40";"0";"100";"0"
"101086216";"0";"40";"0";"40";"40"
"101182176";"0";"40";"0";"100";"0"
"101086461";"40";"40";"40";"40";"100"
"101060618";"0";"0";"0";"40";"0"
"101135239";"0";"0";"0";"40";"0"
"101060501";"0";"0";"0";"100";"0"
"101093865";"0";"100";"0";"100";"0"
"101091268";"0";"40";"0";"40";"40"
"101093908";"0";"100";"40";"100";"0"
"101137025";"40";"0";"0";"0";"40"
"101084097";"0";"40";"0";"0";"0"
"101060698";"0";"0";"0";"100";"0"
"101157382";"0";"0";"0";"100";"0"
"101060133";"0";"0";"0";"100";"0"
"101059909";"0";"0";"0";"100";"0"
"101082040";"0";"40";"0";"100";"0"
"101136676";"0";"0";"0";"0";"0"
"101091255";"0";"40";"0";"40";"0"
"101112884";"0";"0";"0";"100";"0"
"101197801";"0";"0";"0";"0";"0"
"101059950";"0";"0";"0";"100";"0"
"101084084";"40";"40";"0";"100";"40"
"101134711";"0";"40";"40";"40";"40"
"101086525";"0";"40";"0";"40";"40"
"101156759";"0";"100";"0";"40";"0"
"101135094";"0";"100";"0";"40";"0"
"101059592";"0";"0";"0";"100";"0"
"101134861";"0";"0";"0";"40";"40"
"101060703";"0";"0";"0";"100";"0"
"101086524";"0";"40";"0";"40";"40"
"101214822";"0";"40";"0";"100";"0"
"101112837";"0";"0";"0";"100";"0"
"101182001";"0";"40";"0";"40";"0"
"101181169";"0";"100";"0";"0";"0"
"101093854";"0";"0";"0";"100";"40"
"101135157";"0";"0";"0";"40";"0"
"101135392";"0";"40";"40";"40";"40"
"101082268";"0";"100";"0";"40";"40"
"101181294";"40";"100";"0";"40";"100"
"101081823";"0";"40";"0";"100";"0"
"101112555";"0";"0";"0";"0";"0"
"101060423";"0";"0";"0";"40";"0"
"101216980";"0";"0";"40";"100";"40"
"101084222";"0";"40";"0";"100";"40"
"101134929";"0";"100";"0";"40";"40"
"101059923";"0";"0";"0";"100";"0"
"101157373";"0";"40";"0";"100";"0"
"101136598";"0";"0";"0";"100";"40"
"101057369";"0";"0";"0";"100";"0"
"101070181";"0";"0";"0";"40";"0"
"101047081";"0";"0";"0";"40";"0"
"101079184";"0";"0";"0";"40";"40"
"190135455";"0";"0";"0";"0";"0"
"101086665";"0";"0";"0";"0";"0"
"101115149";"0";"0";"0";"0";"100"
"101060768";"0";"0";"0";"40";"0"
"101057450";"0";"0";"0";"0";"0"
"101059981";"0";"0";"0";"0";"0"
"190129559";"0";"0";"0";"40";"0"
"101202787";"0";"0";"0";"0";"0"
"101139266";"40";"0";"0";"0";"100"
"101185862";"0";"0";"0";"40";"0"
"101112824";"0";"40";"0";"40";"0"
"190126849";"0";"0";"0";"0";"0"
"101094354";"0";"0";"0";"0";"0"
"101069515";"0";"0";"0";"0";"0"
"101093046";"100";"40";"40";"40";"100"
"101097079";"40";"0";"0";"0";"0"
"101095171";"0";"0";"0";"0";"0"
"101091912";"0";"0";"0";"0";"40"
"101161602";"0";"0";"40";"100";"40"
"101162423";"0";"0";"40";"100";"40"
"101113173";"40";"0";"0";"0";"100"
"101187962";"0";"0";"0";"0";"100"
"101104171";"40";"0";"40";"40";"40"
"101129646";"40";"40";"0";"40";"40"
"101079948";"0";"0";"40";"100";"0"
"190106489";"0";"0";"40";"40";"40"
"101058636";"0";"0";"0";"40";"0"
"190186800";"0";"0";"0";"0";"0"
"101072302";"0";"0";"0";"0";"0"
"101095904";"40";"0";"100";"100";"100"
"101092901";"0";"40";"40";"0";"0"
"190109269";"0";"0";"0";"0";"0"
"101097296";"40";"0";"0";"40";"100"
"101070666";"0";"0";"0";"0";"0"
"101186212";"40";"0";"0";"0";"0"
"101214245";"0";"0";"0";"0";"0"
"101084160";"0";"0";"0";"40";"40"
"101202459";"40";"0";"0";"0";"100"
"101070521";"0";"0";"0";"0";"0"
"101162683";"0";"40";"100";"100";"40"
"190110172";"0";"0";"0";"0";"0"
"101134908";"0";"0";"0";"0";"0"
"101159049";"0";"0";"0";"0";"100"
"101070405";"0";"0";"0";"100";"0"
"101070533";"0";"0";"0";"40";"0"
"101188938";"0";"0";"0";"0";"40"
"101182148";"40";"100";"40";"100";"40"
"101091449";"0";"0";"0";"0";"100"
"101161535";"0";"0";"40";"100";"40"
"101080142";"40";"0";"0";"0";"100"
"101136904";"0";"0";"40";"100";"0"
"101080173";"0";"0";"0";"0";"100"
"101056896";"0";"0";"0";"100";"0"
"101096062";"40";"0";"100";"100";"40"
"101056824";"0";"0";"0";"100";"0"
"101096306";"40";"0";"100";"100";"40"
"101099098";"0";"0";"0";"40";"100"
"101213305";"0";"0";"0";"0";"100"
"190183782";"0";"0";"0";"0";"0"
"101056886";"0";"0";"0";"40";"0"
"101075672";"0";"0";"0";"100";"0"
"101172794";"0";"0";"0";"100";"100"
"101056781";"0";"0";"0";"100";"0"
"101144426";"100";"0";"100";"100";"100"
"101056760";"0";"0";"40";"100";"0"
"101091911";"0";"0";"40";"40";"0"
"101135440";"0";"0";"0";"0";"40"
"190181217";"0";"0";"0";"0";"0"
"101159993";"0";"0";"0";"0";"0"
"101046920";"0";"0";"0";"0";"0"
"101115292";"40";"0";"0";"0";"100"
"101188111";"40";"0";"0";"0";"0"
"101130516";"0";"0";"40";"0";"100"
"101115317";"40";"0";"0";"0";"100"
"101188324";"0";"0";"0";"0";"0"
"101187908";"40";"40";"0";"40";"40"
"101082049";"0";"100";"0";"100";"0"
"101130848";"40";"0";"40";"40";"40"
"101115410";"0";"0";"0";"0";"100"
"101130758";"40";"0";"40";"40";"40"
"101059492";"0";"100";"0";"0";"0"
"101115134";"40";"0";"0";"0";"100"
"101184647";"40";"0";"0";"0";"40"
"101112800";"0";"100";"0";"40";"0"
"101186900";"0";"0";"0";"0";"0"
"101135298";"0";"40";"0";"40";"0"
"101115295";"0";"0";"0";"0";"0"
"101097026";"0";"0";"0";"0";"40"
"101115389";"40";"0";"0";"0";"100"
"101180610";"40";"0";"40";"40";"40"
"101096309";"0";"0";"0";"0";"0"
"101137028";"0";"0";"0";"0";"0"
"190123465";"100";"100";"40";"40";"0"
"101115215";"0";"0";"0";"0";"100"
"101099125";"40";"0";"0";"0";"40"
"190119214";"0";"0";"0";"0";"0"
"101090292";"0";"0";"0";"0";"0"
"101145812";"0";"0";"0";"0";"0"
"101058035";"0";"0";"0";"0";"0"
"101057777";"0";"0";"0";"0";"0"
"101046894";"0";"0";"0";"0";"0"
"101244217";"40";"0";"40";"40";"40"
"101180578";"40";"0";"0";"0";"40"
"101113976";"0";"0";"0";"0";"0"
"101095449";"40";"0";"0";"0";"0"
"101130833";"40";"0";"40";"40";"40"
"101115253";"40";"0";"0";"0";"100"
"101115422";"40";"0";"0";"0";"100"
"101114401";"0";"0";"0";"0";"0"
"101158832";"40";"0";"0";"0";"40"
"101194735";"0";"0";"0";"0";"0"
"101086297";"0";"100";"0";"100";"40"
"101181589";"0";"40";"0";"0";"0"
"101084549";"0";"40";"0";"40";"40"
"101060879";"0";"0";"0";"0";"0"
"190166658";"40";"0";"0";"40";"0"
"101094690";"0";"0";"0";"40";"40"
"101060974";"0";"0";"0";"100";"0"
"101135583";"0";"100";"0";"100";"40"
"101156189";"0";"40";"0";"40";"0"
"101071540";"0";"0";"0";"0";"0"
"101082630";"0";"0";"0";"0";"0"
"101084383";"0";"40";"0";"40";"40"
"101093888";"0";"100";"0";"100";"0"
"101112860";"0";"40";"0";"100";"0"
"101093910";"0";"100";"0";"100";"0"
"101114283";"0";"0";"0";"40";"40"
"101136364";"0";"40";"0";"40";"0"
"101181470";"0";"0";"0";"40";"0"
"101112747";"0";"0";"0";"100";"0"
"101073985";"0";"0";"0";"0";"0"
"101079467";"0";"0";"0";"0";"0"
"101135078";"40";"100";"40";"40";"40"
"101091980";"0";"0";"0";"0";"40"
"101082304";"0";"40";"0";"0";"40"
"101059823";"0";"0";"0";"100";"0"
"101136739";"0";"40";"0";"0";"40"
"101084137";"0";"0";"0";"100";"0"
"101094065";"0";"0";"0";"100";"0"
"101083922";"0";"100";"0";"100";"40"
"101081568";"0";"40";"40";"40";"0"
"101112729";"0";"40";"0";"40";"0"
"101130710";"0";"0";"0";"0";"100"
"101082008";"0";"100";"0";"100";"0"
"101060213";"0";"0";"0";"40";"0"
"101084204";"0";"40";"0";"0";"40"
"101083671";"0";"40";"0";"100";"0"
"101135307";"0";"100";"0";"0";"0"
"101168489";"40";"0";"0";"0";"40"
"101112812";"0";"40";"0";"40";"0"
"101157663";"0";"0";"40";"40";"40"
"101084245";"0";"40";"0";"40";"40"
"101112883";"0";"100";"0";"0";"40"
"101131121";"0";"40";"0";"40";"0"
"101182220";"0";"40";"40";"40";"0"
"101060712";"0";"0";"0";"100";"0"
"101136674";"100";"40";"0";"0";"100"
"101081273";"40";"100";"0";"100";"0"
"101060368";"0";"0";"0";"40";"0"
"101112852";"0";"0";"0";"100";"0"
"101099476";"0";"0";"0";"0";"0"
"190185094";"0";"0";"0";"100";"0"
"101114252";"40";"0";"0";"40";"40"
"101182324";"0";"0";"0";"40";"0"
"101077026";"40";"0";"0";"0";"0"
"101145722";"0";"0";"0";"0";"0"
"101112752";"0";"100";"0";"0";"0"
"101084171";"0";"0";"0";"40";"0"
"101244234";"40";"40";"100";"100";"40"
"101135237";"0";"100";"0";"100";"40"
"101132352";"0";"0";"0";"0";"0"
"101070741";"0";"0";"0";"100";"0"
"101187966";"0";"0";"0";"0";"0"
"101101498";"0";"0";"0";"100";"0"
"101172780";"0";"0";"40";"100";"0"
"101111784";"0";"0";"0";"100";"0"
"101177480";"0";"0";"40";"100";"40"
"101180719";"40";"0";"40";"40";"40"
"101159509";"0";"0";"0";"0";"0"
"101192418";"0";"0";"100";"0";"0"
"101092639";"0";"0";"0";"40";"100"
"101137953";"0";"0";"0";"100";"0"
"101137650";"0";"0";"0";"100";"100"
"101115204";"0";"0";"100";"100";"0"
"101215113";"0";"0";"0";"40";"0"
"101186520";"0";"0";"40";"40";"0"
"101083700";"0";"0";"0";"100";"0"
"101135168";"40";"0";"0";"40";"100"
"101159646";"0";"0";"0";"0";"0"
"101115264";"0";"0";"40";"40";"40"
"101069690";"0";"0";"0";"100";"0"
"101070788";"0";"0";"0";"100";"0"
"101132013";"0";"0";"0";"0";"0"
"101058100";"0";"0";"0";"100";"0"
"101192485";"0";"0";"40";"100";"0"
"101188086";"40";"0";"0";"40";"40"
"101160108";"0";"40";"100";"40";"0"
"101130047";"0";"0";"100";"100";"0"
"101118293";"0";"0";"0";"100";"0"
"101137915";"0";"0";"40";"100";"0"
"101112144";"0";"0";"40";"100";"0"
"101137301";"40";"0";"0";"0";"40"
"101101433";"0";"0";"0";"100";"0"
"101200215";"0";"0";"0";"0";"100"
"101046836";"0";"0";"0";"40";"0"
"101075620";"0";"0";"0";"100";"0"
"101178477";"0";"0";"0";"0";"0"
"101180605";"100";"0";"40";"40";"100"
"101115538";"0";"0";"40";"40";"40"
"101134847";"0";"40";"0";"0";"0"
"101135927";"40";"0";"0";"40";"100"
"101157635";"0";"0";"0";"100";"0"
"101138058";"0";"40";"0";"100";"100"
"101244223";"40";"0";"40";"40";"40"
"101181901";"0";"0";"0";"40";"0"
"101138432";"0";"40";"40";"100";"0"
"101137701";"0";"0";"0";"100";"0"
"101187823";"0";"40";"0";"0";"0"
"101115403";"0";"0";"100";"100";"0"
"101077207";"0";"0";"0";"0";"0"
"101186939";"0";"0";"0";"0";"0"
"101092989";"0";"0";"0";"40";"100"
"101178794";"0";"0";"0";"0";"0"
"101180565";"40";"0";"0";"0";"40"
"101156486";"40";"0";"0";"100";"0"
"101101420";"0";"0";"0";"100";"0"
"101101318";"0";"0";"0";"0";"0"
"101121100";"0";"0";"0";"40";"40"
"101192091";"0";"0";"0";"100";"0"
"101137912";"0";"0";"0";"100";"0"
"101159895";"0";"0";"0";"100";"40"
"101058540";"0";"0";"0";"100";"0"
"101102140";"0";"0";"0";"0";"100"
"101071805";"0";"0";"0";"100";"0"
"101214897";"0";"0";"40";"100";"0"
"101101409";"0";"0";"40";"100";"0"
"101084326";"0";"0";"0";"100";"0"
"101058565";"0";"0";"0";"40";"0"
"101103140";"0";"0";"0";"0";"0"
"101136091";"0";"0";"0";"100";"0"
"101069491";"0";"0";"0";"100";"0"
"101157688";"0";"0";"0";"100";"0"
"101181930";"0";"100";"0";"0";"0"
"101058162";"0";"0";"0";"40";"0"
"101113038";"0";"0";"0";"40";"0"
"101070856";"0";"0";"0";"100";"0"
"101181822";"0";"0";"0";"40";"0"
"101157586";"0";"0";"0";"100";"0"
"101214076";"0";"40";"0";"100";"0"
"101112318";"0";"0";"0";"0";"0"
"190124200";"0";"40";"40";"100";"0"
"101172850";"0";"0";"0";"100";"0"
"101060991";"0";"0";"0";"40";"0"
"101146616";"0";"0";"40";"100";"0"
"101081931";"0";"40";"0";"100";"0"
"101135559";"40";"100";"40";"40";"40"
"101157488";"40";"40";"0";"100";"40"
"101213231";"0";"0";"0";"100";"0"
"101112378";"0";"40";"0";"100";"40"
"101133398";"0";"40";"0";"40";"0"
"101133904";"0";"40";"0";"40";"40"
"101112943";"0";"40";"0";"100";"0"
"101156439";"0";"40";"0";"100";"0"
"101181943";"40";"100";"100";"40";"40"
"101112457";"0";"40";"40";"40";"0"
"101182338";"0";"40";"0";"100";"0"
"101147601";"0";"0";"40";"100";"0"
"101060814";"0";"0";"0";"100";"0"
"101157359";"0";"0";"0";"100";"0"
"101057971";"0";"0";"0";"40";"0"
"101157081";"0";"0";"0";"100";"0"
"101212855";"0";"0";"0";"100";"0"
"101138534";"0";"0";"0";"100";"100"
"101157430";"0";"40";"0";"100";"0"
"101135107";"40";"40";"40";"40";"40"
"101091715";"0";"0";"100";"100";"0"
"101178148";"40";"40";"40";"40";"0"
"101192990";"0";"0";"0";"100";"0"
