ID,Name,Count
55939767600,Okubo T.,1
55939938500,Chen G.-Y.,1
55939956100,Lu H.,1
55939968400,Shirasaka S.,1
55940151000,Arenz C.,1
55940161800,Trombettoni A.,1
55940288600,Chepiga N.,1
55940329000,Schetakis N.,1
55940548100,Wang Y.,1
55940622900,Mane P.R.,1
55940732200,Sierant P.,3
55940798400,Li Y.,1
55940811300,Chen Y.,1
55941160100,Liu W.,1
55941184500,Golse F.,1
55941295700,Singh R.,4
55941325200,Suominen H.J.,2
55941452000,Rayan S.,2
55942817800,Qin H.,2
55942840000,Mohtar M.N.,1
55943135200,Wang D.-S.,1
55943216000,Shao Z.H.,1
55943349800,Rao P.,1
55943504100,Winkel P.,1
55943544000,Tang B.,2
55943623100,Lique F.,1
55944054700,Du Bois A.,1
55944615300,Kaivo-oja J.,2
55944773000,Smutnicki C.,1
55946364700,Gonçalves M.A.,1
55947635000,Kück S.,1
55947721600,Anisimov P.M.,1
55947980200,Elijah O.,1
55948079500,Shen Y.,1
55948143800,Sato S.,2
55948500100,Grassi A.,1
55948595900,Monlezun D.J.,1
55948618500,Rózsa L.,1
55948650000,Tseng Y.-F.,3
55949088700,Szigeti S.S.,1
55949490600,Narang P.,10
55949605100,Bausch J.,2
55950018900,Dutra I.,1
55950074100,Buck E.C.,1
55950743800,Wang X.,1
55951448600,Carvacho G.,4
55951817200,Zhang Y.,1
55951911300,Neofotistos G.,1
55952872500,Lezama A.,2
55954097400,Mehbodniya A.,1
55954326800,Altigani A.,1
55954505800,Manske E.,1
55954740300,Pereira L.M.C.,1
55955188500,Sheikh-Jabbari M.M.,1
55955566100,Labair M.,1
55955846200,Wang H.,1
55957019300,Osterkamp C.,1
55957044900,Geneste G.,1
55957167300,Prasad B.,1
55957555900,Dilsizian S.E.,1
55957811200,Hakioglu T.,1
55957888200,Mantri A.,4
55958235400,Tureci E.,1
55959111800,Jiang S.,1
55959260600,Gordon M.S.,4
55959895100,Liu Y.,4
55960004700,Kulahlioglu A.H.,1
55960346100,Geum D.-M.,1
55960576300,Alhussein M.,1
55960739600,Deshmukh S.,1
55960757800,Koopman J.,1
55960800700,Doert T.,2
55960988400,Kang J.,4
55961348200,Wei D.S.L.,1
55961724900,Wang S.,1
55961734400,Zhang J.,1
55961735800,Liu Q.,1
55961785500,Zhang Y.,1
55963042300,Xu X.,1
55963101500,Machado J.M.,1
55963632000,Tian L.,1
55963746700,Pius E.,1
55963937300,Wu Y.-D.,2
55964391700,Li F.-G.,3
55964635400,Salehi M.,1
55964685300,Cuk S.,1
55964982500,Shen J.,1
55965039200,Bermejo-Vega J.,2
55965190200,Jooya K.,2
55965327000,Kaden M.,1
55965655500,Klimovskikh I.I.,2
55965800600,Totani R.,2
55965944600,Hu J.,2
55965973400,Kozyryev I.,1
55966097200,Kim H.,1
55966173400,Loukas O.,1
55966285100,Palummo M.,1
55966308700,Mikli V.,1
55966341200,Kurter C.,2
55966344500,Chen S.,2
55966664200,Wang J.,3
55966723800,Li Y.,1
55966747900,Wang Y.,3
55967026900,Badra M.,2
55967027800,Lin C.-H.,2
55967030600,Thierschmann H.,1
55967437000,Nieman R.,1
55967619400,Li X.,1
55967630400,Mamyrbayev O.,1
55967746400,Maiti S.,1
55967893200,Elango T.,1
55967898300,Hease W.,1
55967925500,Pitsios I.,1
55968289800,Scheurer F.,1
55968398900,Wang J.,1
55968444400,Ge Y.,1
55968627000,Pierangeli D.,5
55968664700,Wan W.,1
55969575400,Urvoy A.,2
55969690100,Pourkabirian A.,1
55969738400,Széchenyi G.,3
55969862100,O’Rourke B.E.,1
55969883600,Chapman B.J.,1
55970173600,Fan A.,1
55970233700,Tidemand-Lichtenberg P.,1
55970250800,Gigena N.,1
55970508200,SCHIANSKY P.,1
55970576100,Jahankhani H.,1
55970713300,Lin S.C.,1
55970912500,Nalecz-Charkiewicz K.,2
55970980000,Kim J.H.,1
55971342700,Hou Z.,1
55972100900,Ilatikhameneh H.,1
55972565900,Manjanath A.,1
55972567000,Marvinney C.,2
55972607200,Chen C.,1
55972638900,Ma H.-Y.,10
55972786900,Zhang X.,3
55972833600,Zhang J.,1
55972846800,Wang Y.,1
55973145700,Vaz E.,1
55973374000,Liu Y.,1
55973697600,Zannier V.,1
55973989300,Niu P.,1
55974078700,Novzari M.,2
55974266500,Sun L.,3
55974853700,Possati L.M.,1
55974863800,Liu Y.,1
55974919000,Wang Y.,3
55975531200,Vijayakumar P.,1
55975707100,Chui K.T.,1
55975841300,Morigi S.,1
55976001700,Alshowkan M.,1
55976192000,Lu C.,2
55976249100,Bienfait A.,2
55976584600,Kutlu M.,1
55976648300,Volkotrub Y.,1
55977065000,Fuchs F.G.,1
55977083600,Bryant G.W.,2
55977457300,Seddighin S.,1
55977655800,Chu P.-C.,2
55977967800,Gheitaghy A.M.,1
55978417100,Wang X.,4
55978551900,Khoukhi L.,1
55978668100,Arroyo-Camejo S.,3
55978675100,Devi Y.C.,1
55979153800,Zhang Y.-Y.,3
55979171300,Liu Y.,1
55979175100,Wang Y.,1
55979356800,Tromer R.,1
55979650700,Thavasi Raja G.,4
55979679700,Lukman S.,1
55981036800,Wang X.,1
55981103500,Santos A.,1
55981559700,Göller A.H.,1
55981917900,Djavid N.,2
55982110500,Xie Z.,2
55982415400,Aghalya S.,1
55983258700,Jo J.,1
55984127600,Cusack K.P.,1
55984549100,Valtenbergs V.,1
55984733700,Verma S.K.,1
55985003200,Mi J.,1
55985032600,Goings J.J.,2
55986131900,Dabholkar A.,2
55986276900,Gu Y.D.,1
55986982000,Lellouch S.,1
55987247600,Karpetas G.E.,2
55987279200,Horsley A.,1
55987296600,Shi Y.,2
55987298500,Zhuang Q.,6
55987368500,Roncaglia A.J.,1
55988636400,Han J.,1
55988713400,Araoka F.,1
55988811400,DeBenedetti W.J.I.,1
55988894500,Halver R.,1
55988907400,Zhang H.-L.,2
55988942700,Li M.-M.,1
55989685500,Castaños O.,2
55989742600,Vargas R.,1
55990316400,Kang M.-S.,1
55990557500,Wu W.-Y.,1
55990605800,Pioline B.,4
55990896200,Xu Z.-P.,2
55991184500,Zobrist N.,3
55991256500,Mosameh S.M.,2
55991297800,Padgaonkar S.,1
55991422500,Ecoffey S.,3
55991487900,Wang B.,1
55991611000,Figgatt C.,5
55991657300,Linpeng X.,2
55991688500,Savić D.,1
55991798900,Dai H.,1
55992267800,Zhang Y.,1
55992277700,Wang L.,1
55992301700,Zhang L.,1
55992339200,Wang J.,1
55992912400,Chandrasekaran A.,1
55993720600,Bashir A.,1
55993889300,He G.,2
55993933200,Lu Q.,2
55994734300,Borhade R.H.,1
55995693500,Qadrouh A.N.,1
55995754200,Kim S.,1
55996713000,Li X.,2
55998540600,Yang Q.,1
55998597700,Ito Y.,1
56000743800,Khmelnytskaya K.V.,1
56000947500,Ulrich J.,1
56000989900,Haw J.Y.,1
56001038000,Tanzini A.,1
56001046200,Attiya G.M.,1
56001158800,Sciarappa A.,1
56001630700,Balya H.,1
56001780200,You Y.,1
56002022600,Dai X.,2
56002456300,Kim T.D.,1
56002596200,Wang X.,1
56002640800,Wang Y.,1
56002669500,Juárez-Ramírez R.,2
56002707200,Quiroz G.,3
56002752600,Vázquez-Mayagoitia Á.,1
56002776300,Pavlov P.A.,1
56003188500,Oh H.,1
56003379400,Bärwolf F.,1
56003704000,Lai J.,1
56004291800,Wang P.,1
56004300300,Yang M.,1
56005004600,Xu G.,3
56005165500,Lehec H.,1
56005279900,Zhang M.,3
56005297900,Mandarino A.,3
56005495900,Wang H.,3
56005696900,Zhang J.,1
56005697600,Zhang J.-N.,2
56006214300,Jeandel E.,2
56006264700,Acconcia G.,1
56006365700,Cyster M.J.,1
56006511600,Anconi C.P.A.,1
56006636400,Leditzky F.,3
56006706900,Lampert L.,2
56007018700,Zhang X.,1
56007356000,Ajani S.N.,1
56007615000,Karmakar S.,1
56007650900,Chabchoub H.,1
56007775900,Koustuban R.,1
56007862800,Sun Y.,5
56007932600,Genin S.N.,5
56009543800,Tzimpragos G.,2
56009545600,Alosaimi W.,3
56009554000,Wu C.,1
56009761400,Rosário C.M.M.,1
56009979900,Jiang Y.,1
56010590100,Romero Cortes L.,1
56010635600,Aghababaie-Beni L.,1
56011310600,Yee K.H.,2
56011365100,Newman M.,7
56011420600,Suchacka G.,1
56011501500,Liu J.,1
56011732100,Xu X.,3
56012282200,Shao K.,1
56013197500,Plefka J.,1
56013243100,Zhou B.-C.,1
56013467200,Wang X.,1
56013545100,Cordero S.,2
56013666900,López-Moreno S.,1
56013707200,Gomez-Torres A.,1
56013745000,Nahmad-Achar E.,2
56014227800,Shuhud M.I.M.,2
56014238500,Ji W.-X.,2
56014482400,Romero-Bermúdez A.,1
56014523400,Cruz-Benito J.,1
56014626500,Wang N.,2
56016001700,Bai J.,2
56016491400,Finley J.J.,2
56016555200,Colazzo L.,1
56016671000,Smith B.E.,2
56016923700,Ranjan Das N.,1
56017017200,Lebrun R.,1
56017135600,Restrepo Cuartas J.P.,3
56017319000,Baireuther P.,1
56017383500,Serik M.,1
56017451200,Lin A.,1
56017529200,Sigurdsson H.,1
56017583900,Xiong Y.,1
56017698500,Dai D.,1
56018075100,Watanabe K.,2
56018170600,Adu-Gyamfi D.,2
56018352300,Kim J.,1
56018474300,Raja S.P.,1
56018552100,Causapruno G.,1
56019584100,Kumari A.C.,1
56019959500,Reboiro M.,1
56020469400,Botsinis P.,8
56021002500,Zhao S.,1
56021179000,Lee K.,1
56021295300,Lee S.,1
56021503100,Pan Y.,2
56021570200,Finocchi F.,1
56021849600,Deschaseaux E.,1
56021879200,Vázquez-Cabo J.,1
56022330600,Qin X.,1
56022582500,Shoydin S.A.,1
56022641400,Jalali-Asadabadi S.,1
56023055800,Martin J.E.,1
56023110400,Ma R.,1
56023341800,Bousoulas P.,2
56023429900,Liu J.,9
56023683400,Malik A.,2
56023851500,Taverna R.,2
56023876800,Zhu H.,1
56023962000,Kirubakaran M.K.,1
56024077100,Pervishko A.A.,2
56024088100,Gard B.T.,3
56024137200,Rubi K.,1
56024364000,Gmitra M.,1
56024485600,Song W.,1
56024601000,Rani S.,6
56024684400,Li Z.,1
56024743700,Sadowski P.,1
56024762000,Hoang T.-T.,2
56025090200,Zeng Y.,1
56025495600,Ahmadzadeh A.,1
56025669100,Urbain E.,1
56025877500,Greene-Diniz G.,1
56026189300,Vieira H.S.,1
56026295800,Mondal J.,2
56026383800,Feng S.,1
56026413100,Konar D.,3
56026520700,Young A.,1
56026778800,Tougaw D.,3
56027276700,Li J.,1
56027359600,Saadeh W.,1
56027427100,Takeoka M.,1
56027834100,Zhao X.,1
56028222300,Shi Y.,1
56028334500,Al-Nahhal I.,1
56028337900,Namburu R.,1
56028428300,Yang Y.-T.,1
56028551100,Suszyński P.,1
56028555400,Johnson T.,1
56028590800,Quiring V.,1
56028617400,Lowe M.,1
56028645600,Cao Y.,1
56028654100,Yao E.,1
56028667300,Rasheed I.,1
56028678500,Nazir S.,2
56028692500,Alaskar H.,1
56028719700,Qiu S.,1
56028761200,Dongale T.D.,2
56029033900,Li J.,1
56029076400,Wang X.,1
56029365500,Alzeini H.,2
56029738300,Wicaksana A.,2
56029928900,Yan L.,1
56029959100,Naibert T.,1
56030005200,Usta Y.,1
56030708300,Velázquez L.,2
56031107200,Zhang L.,1
56031197400,Rocco N.,1
56031383400,Chi R.,1
56031663000,Maaza Z.M.,1
56032563800,Wang Y.,1
56032782700,Rohith M.,1
56032961900,He Y.,1
56033013500,Bianchini F.,1
56033086100,Wu J.,1
56033091700,Casino P.,2
56033548300,Zhu X.,1
56033605900,Manschot J.,1
56033659400,Wang H.,5
56033729600,Wood M.A.,1
56033947400,Zhang S.,1
56034197700,Rarity J.G.,7
56034263800,James M.R.,1
56034354200,Lott G.E.,2
56034371400,Wang H.-T.,1
56034571500,Dogra S.,1
56034685500,Beilliard Y.,4
56034905600,Rattanasonti H.,1
56035447100,Naz S.,1
56035529400,Sardeshmukh V.,1
56035942300,Li Y.,1
56036124800,Madathil P.T.,1
56036135700,Mcmillan J.,1
56036151400,Reuterskiöld-Hedlund C.,1
56036158500,Siglovaya N.V.,1
56036610500,Bae W.K.,1
56036693300,Yarotski D.A.,1
56037027200,Masuda S.,3
56037266900,Mehio N.,1
56037855600,Qiao B.,1
56038026100,Lacomme P.,1
56038155900,Bhattacharya B.B.,2
56038266600,Liu J.,1
56038377300,Chowdhury A.U.,1
56038409000,Laurière M.,1
56038518900,Porambage P.,1
56038521500,Gao X.,3
56038615400,Adetunmbi A.O.,1
56038726500,Yamada T.,1
56038963500,Jain R.,2
56039119500,Dharuman G.,1
56039568800,Fraga-Lamas P.,1
56039644000,Camirand Lemyre J.,2
56039795000,Deckers S.,1
56039887900,Notaros J.,1
56040134900,Kotiuga M.,3
56040413400,Wang Y.,2
56040739900,Kossaifi J.,1
56040826200,Etezadi D.,2
56041532500,Chu B.-H.,1
56041746500,Belletête J.,1
56042355000,Chen J.,2
56042363400,Liu J.-B.,1
56042370100,Li J.-M.,1
56042478300,Sankaranarayanan S.K.R.S.,3
56042900800,Yang L.,1
56043054700,Mehic M.,3
56043105400,Kang S.-H.,1
56043431700,Xie H.,2
56043624500,Pankova L.V.,1
56044299100,Muthukumaravel A.,1
56044427000,Liu L.,1
56044484200,Zhao C.,1
56044811200,Debashis P.,1
56045057500,Ohatkar S.N.,1
56045075800,Lo H.-Y.,3
56045161600,Veeraraghavan S.,2
56045185800,Ebert M.,1
56045610300,Yang T.,2
56045716100,Liolis O.,1
56045945000,Robin C.E.P.,1
56045986700,O'Gorman B.,1
56046038000,Haas H.,1
56046183500,Angot T.,1
56046201100,Mani M.,1
56046340400,Mohammadi Mozaffar M.R.,1
56046529000,Falak A.,1
56046818500,Singh G.,8
56046891200,Li Y.,1
56046897800,Wang L.,3
56046938600,Wang X.,6
56047065200,Floreano L.,1
56047277100,Liang S.,1
56047292800,Gharibyan H.,1
56047458100,Olson J.,4
56047849700,Enderli C.,2
56048231100,Abido M.A.,1
56048290300,Kashanian S.V.,1
56048494000,Ivannikov V.,1
56048967100,Larbi T.,1
56049292900,Chang S.H.,1
56049362200,Bommi R.M.,1
56049538700,Selvakumar Raja S.,1
56049573700,Rezapour M.R.,1
56050094700,Voloch J.F.,1
56051501700,Vigneau F.,1
56051861400,Yudin D.,2
56052482700,Nakai R.,1
56052760200,Asch J.,1
56053801300,Balicki J.,1
56054091600,Baradaran Rahimi F.,1
56054318800,Găvruţa P.,1
56055407800,Saman B.,1
56056347600,Cilfone N.,1
56057385200,Éthier-Majcher G.,1
56059531500,Cheng H.,1
56059689700,Wang Y.,2
56060648200,Dragone A.,1
56061226200,Zhu R.,1
56062486400,Li Y.-Y.,4
56063454800,Memisevic E.,1
56063623200,Fan L.,10
56064363700,Phan H.-P.,2
56064700800,Schmult S.,1
56066467500,van der Vliet H.,1
56066825000,Kim Y.,1
56068626400,Zhang Z.-Y.,1
56068628500,Zhang Z.,5
56069364000,Xiang B.,2
56069417000,Lyakhov P.,2
56069723500,Mou Z.-G.,1
56069744200,Croot X.G.,1
56069758500,Bhamidipati C.,1
56070343200,Wang H.,1
56070579300,Ferrari A.C.,2
56070682800,Törehan Balta M.I.,1
56070813200,Viñas S.F.,1
56070900300,Moshel G.,1
56071077500,Tiutiunnyk A.,1
56071178900,Kim H.J.,1
56071183400,Marmon J.K.,1
56071306500,Luo L.,4
56071497600,Bhardwaj L.,1
56071691900,Witte J.,1
56071728400,Klc C.,1
56071756400,Zhang L.,1
56072052400,Esposito S.,1
56072393900,Jiang M.,1
56072612200,Zhang C.-Y.,1
56072659800,Verma S.,2
56072855200,Wang C.-K.,1
56072904200,Liu J.,1
56073285900,Algabri M.,1
56073683900,Xie W.,1
56074367700,Alharbi N.S.,1
56075393400,Li Z.,3
56075803600,Perrin L.,1
56076537500,Haas F.,2
56077854800,Manini N.,1
56077924700,Jasim O.K.,1
56077965400,Gital A.Y.,1
56078049100,Czachor M.,1
56078440300,Arome G.,2
56079178400,Djordjevic I.B.,4
56079469500,Pi F.,1
56079865700,Wang Y.,1
56080765900,Borkar P.,1
56081031600,Ganguly B.,1
56081085200,Qian C.,1
56081172500,Zhao X.,4
56081211600,Dong Z.,3
56081356700,Heussner F.,1
56081730500,Nikmehr N.,2
56081779900,Duong D.H.,1
56082381600,Garhwal S.,3
56082817400,Moazeni S.,1
56082913000,Fang Z.,1
56083189100,Zhukovskyi M.,1
56084125500,Zhang X.,1
56084781700,Pattanaik L.,1
56085573300,Applencourt T.,1
56085809200,Liu X.,2
56085811900,Padmanaban K.,1
56085822900,Barson M.S.J.,1
56085917400,Dziarmaga J.,3
56085927600,Marciniak C.D.,5
56086013600,Zhang L.,1
56086255200,Imankulov T.,2
56086384900,Shtanko O.,4
56087498600,Singh M.,2
56088680000,Goley P.,1
56088829100,Liu X.,4
56089043500,Diedenhofen M.,2
56090070800,Wang C.,1
56090824700,Kan H.,1
56090929700,Fernández-Gámez M.A.,1
56091079400,Hahn G.,3
56092810800,Chen W.,3
56093705800,Wu J.,1
56093995700,Wu J.-Y.,2
56094004400,Li L.,1
56094576500,Tsuru S.,1
56094765000,Stock T.J.Z.,1
56094773400,Hasharoni K.,1
56095075100,Woods M.P.,1
56095076200,Rodríguez-Mota R.,1
56095119600,Zhou H.,1
56095158100,Chen M.,1
56095179200,Elyasi M.,2
56095358600,Chakram S.,1
56095374500,Wu K.,1
56095569000,Qiu W.,1
56095794800,Liu Y.,1
56095803400,Wang Y.,1
56096011200,Dong L.,1
56096045100,Linghu K.,1
56096214600,Martín-Ruiz A.,1
56096217200,Huang C.,1
56096542400,Yamamoto K.,2
56097068300,Zhi G.,1
56097939700,Zhou Y.-Y.,1
56098158100,Li S.,1
56098616500,Knolle W.,1
56099272400,Chen Z.,1
56099825100,Sondenheimer R.,1
56099957800,Ríos C.,2
56100092200,Stauch T.,1
56100251000,Tang C.,1
56100260800,Henderson L.J.,1
56100308900,Yu L.-W.,1
56100314900,Sabbagh D.,2
56100364400,Pagano G.,3
56100371700,Guo F.,1
56100426100,Huebl A.,1
56100510400,Lei C.,1
56100530600,Hornecker G.,1
56100714600,Yang H.-J.,1
56101448900,Li X.,1
56102220000,Liu Z.,2
56102304700,Pham H.Q.,1
56102306000,Lefrancois D.,1
56102434000,Iqbal W.,2
56102434300,Khouzestani H.F.,1
56102528100,Ma Y.,1
56102735000,Al-Hraishawi H.,2
56102755500,Bernardo C.R.,1
56102770200,Chen X.,1
56102945500,Perry C.,1
56103001600,Liu J.,1
56103538000,Seit W.W.,2
56103642100,Beigh M.R.,2
56103737500,Hayakawa Y.,1
56103785200,Takata K.,1
56103816300,Grody A.D.,1
56103825100,List M.,1
56103956300,Okada M.,1
56104142200,Lerose A.,1
56104508700,Li Y.,1
56104744100,Alhambra Á.M.,1
56104812900,Munns J.,1
56105016000,Amaral B.,1
56105185600,Ngana Kuetche J.C.,1
56105190500,Ge J.-F.,2
56105461700,Chen X.,1
56105494200,Yan L.-L.,1
56105522200,Kravchenko P.P.,2
56105652000,Noiri A.,4
56105937200,Nguyen H.T.,2
56105959500,Kawamura M.,2
56106152200,Rahman G.U.,1
56106162300,Lagardère L.,3
56106219000,Brackmann V.,2
56106397100,Raza Z.,3
56106420000,Yu G.,2
56106526700,Wang Y.,2
56107564700,Liu X.-J.,2
56107951800,Yang X.,4
56108187100,Ma Y.-Q.,1
56108430600,Vogel D.J.,1
56109192900,Selvam P.M.S.,1
56109386800,Charles J.,2
56109519800,Campbell Q.,1
56109688300,Shanahan P.E.,2
56109731300,Kim D.-K.,1
56109881200,Xu J.,3
56109980800,Bateman J.D.,1
56110111500,Fu H.,2
56110159200,Ren J.,1
56110211200,Sundaresan N.,4
56110253900,Wang F.,1
56110300500,Li Y.,3
56110413500,Li L.,4
56110421300,Zhao Y.,4
56111964800,Usher N.,4
56112219800,Flick J.,2
56112387200,Chen P.-Y.,1
56112502400,AlKaldy E.,1
56112667300,Masaki-Kato A.,1
56112711300,Dupuis R.,1
56112786200,Hudson P.S.,1
56112808800,Xiang Y.-L.,1
56112818200,Chen L.-K.,2
56112953000,Lu H.,4
56113467000,Alqahtani F.,1
56113587900,Durand H.,3
56113617200,Liu C.,3
56114030000,Zhang X.,1
56114326700,Zhang S.,2
56114440100,Xu J.,1
56114652300,He D.-S.,1
56114715000,Liga G.,1
56114829300,Ridley C.J.,1
56114990600,Aguado A.,2
56115025700,Sun Y.,5
56115140000,Lawrence M.,1
56115219600,Sutherland D.,1
56115342000,Wang C.,2
56115373000,Zhang Q.,1
56115439700,Han S.,1
56115464600,You O.,1
56115496300,Liu Z.,1
56115503400,Chen Y.-H.,1
56115682600,Scheinberg A.,2
56115876800,Niedzielski B.M.,4
56115910300,Yang Y.-G.,1
56116112200,Cesarini D.,1
56116314300,Wang Y.,2
56116976800,Huffman E.,1
56116994700,Sibson P.,2
56117107200,Ercolessi E.,3
56117183400,Pokorny F.,1
56117187100,Singh A.,1
56117515700,Barreto J.,1
56117856900,Valente J.,2
56117885200,Higgins G.,1
56117898600,Velmurugan J.,1
56117994300,Maier C.,1
56118024200,Holynski M.,2
56118079100,Carolan J.,2
56118248800,Leong V.,3
56118338500,Thiel V.,1
56118588100,Song Z.,1
56118716700,Adlam E.,1
56118852500,Zhu Y.,2
56118959200,Fu X.,2
56119102100,Li D.,7
56119179600,Akca B.I.,1
56120048900,Li B.,1
56120663500,Zhou C.-H.,1
56121265900,Li L.,1
56121266400,Liu X.,2
56121482300,Ramezani M.,1
56121741700,Odele O.D.,4
56121808400,Lu Y.,1
56122180100,Pontes M.A.P.,1
56122779300,Thirman J.,1
56122814200,Chen Q.-H.,1
56123050000,Kim M.D.,2
56123281400,Kim C.,1
56123391900,Li H.,1
56123738500,Nishimura J.,1
56125414700,Wang J.I.-J.,1
56125432200,Zhang W.-Z.,1
56125440700,Wang Z.,4
56125618000,Waheed S.,2
56125662800,Chakraborty R.,1
56125691800,Pathak H.,1
56125853500,Lemke A.,1
56126044500,Tanaka M.,9
56126936500,Hu G.,1
56127074600,Haverkamp N.,1
56127087200,Bist A.S.,1
56127254300,Zhang Y.,1
56127366800,Wu L.,1
56129103700,Bagchi S.,1
56129464800,Wu X.,2
56129503600,Wu X.,1
56130739600,Zheng Y.-C.,1
56131774200,Jeon S.,1
56132334300,Khan M.U.,1
56132438600,Koudjina S.,1
56132539500,Wu C.H.,3
56133113000,Mo Z.,1
56133409300,Zhang X.-Y.,1
56134024700,Li X.,1
56134275700,Chen Z.,13
56134956900,Toh G.,1
56135000800,Besedin I.S.,2
56135232800,Chen L.,1
56135243800,Wang T.,2
56136099900,Touzard S.,2
56137310800,Anderson J.S.M.,1
56138568000,Zhong L.,1
56139861500,Wang F.,2
56140515100,Mehdipour F.,1
56142370400,Jiang X.,1
56144127400,Wang G.-Y.,3
56144772100,Van Troeye B.,1
56144850400,Saxe P.,1
56144855400,Shi J.,1
56145013700,Bambini M.D.,1
56145086000,Figueiredo D.R.,1
56145401900,Liu W.-J.,3
56145697700,Marević P.,1
56146257900,Flamini F.,2
56146302000,Dartiailh M.C.,8
56146417600,Lapa M.F.,1
56146468800,Li G.-X.,1
56146591900,Arcari M.,1
56146722500,Bullivant A.,2
56146751600,Pijn D.,1
56146884100,Zhu L.,1
56146892400,Martiel S.,7
56147042700,Černotík O.,2
56147084000,Powers S.,2
56147098000,Mook A.,1
56147172100,Autebert C.,1
56147283200,Chen Z.-S.,1
56147402400,Schlottmann E.,1
56147404100,Pilnyak Y.,1
56147419000,Wang M.,1
56147492000,Hansen S.L.,1
56147503300,Kim S.H.,1
56147599400,Stockill R.,3
56147637400,Liu J.,2
56148211800,Raza F.,1
56148447500,Wang R.,1
56149187900,Feng C.,1
56149188600,Liu H.,3
56149406100,Kushwaha P.,2
56149577200,Rosolen G.,1
56149882800,Jurčo B.,1
56150033500,Wysocka J.,1
56150231300,Khan M.A.,1
56150305600,Kaliamurthi S.,1
56150405400,Xu W.,1
56150537800,Yao K.,1
56150682900,Graczyk P.,1
56150894800,Zhang Q.,1
56150938200,Lukyanchuk I.,1
56151053900,Zang Y.,2
56151217100,Liu H.,1
56151244800,Zhang S.,1
56151335100,Li Y.-P.,1
56151401500,Puthal D.,2
56151602400,Li T.,2
56151636100,Alarfaj F.K.,1
56151761400,Wang T.-J.,2
56151774500,Ivetić B.,1
56152338300,Gerhardt I.,1
56152369800,Liu W.,2
56152658800,Tenneti A.,1
56153245600,Liu J.-M.,1
56153268900,Wu S.,1
56153271100,Ramanathan R.,1
56153713100,Laherto A.,1
56153860600,Rickli J.-M.,1
56154209700,Liu H.Y.,1
56154503600,Suzuki Y.,1
56154669300,Panda S.P.,1
56154816100,Lin Y.,1
56154885600,Gabbana A.,1
56154977900,Zafar S.,1
56155073400,Xiong K.,2
56155134900,Benea-Chelmus I.-C.,1
56155358900,Li J.,1
56156174100,Karki D.B.,1
56156641300,Mitchison M.T.,2
56156692600,Siegfried P.,1
56157347400,Dewitt S.,1
56157366000,Mutlu E.,1
56157475400,Yamijala S.S.R.K.C.,1
56157617800,Abdulhamid S.M.,1
56157625500,Du Q.,1
56157672500,Urdaniz C.,1
56157923600,Frye M.D.,1
56157926500,Wang P.,1
56158190800,Liu J.-M.,5
56158222500,Lee S.,1
56158249000,Zhang Y.,1
56158606500,Xiang S.,1
56158631700,Huang H.,1
56158842400,Wereszczynski K.,1
56159056000,Chen J.-H.,1
56159590500,Purser C.M.,1
56161159600,Wu S.-P.,1
56161705100,Singh R.,2
56161769300,Khan W.,1
56161884000,Visoli M.C.,1
56161976400,Bianconi S.,1
56162284700,Liu X.,1
56162544600,Wu W.Q.,2
56163129500,Hu Y.,2
56163571000,Zhu Z.,3
56164884300,Chen B.H.,1
56165008200,Lee W.,4
56165054100,Lee W.,1
56165291100,Zhu Y.,2
56165622000,Bhaumik A.,1
56166089900,Gülpers V.,1
56166431300,Saudagar A.K.J.,1
56166509100,Bergsten J.,1
56166531800,Yan X.,1
56166948800,Wang B.,1
56167579000,Philippopoulos P.,1
56167596200,Wang K.,1
56167730500,Sun H.J.,1
56168807600,Pönni A.,1
56168869700,Kosar N.,1
56169095100,Yang G.,1
56169801000,Williams J.R.,2
56170178100,Zhao X.,1
56170747500,Chen D.,1
56171704500,Sun J.C.,1
56172547700,Suzuki K.,1
56175299000,Wilhelm M.,1
56175542100,Yang L.M.,1
56175842300,Yang C.-P.,7
56175892700,Singh S.,1
56176621500,Escobar C.A.,1
56177108900,Sun Q.,1
56177115300,Zhakina E.,1
56177493500,Salmilehto J.,2
56177539600,Mussardo G.,1
56177569700,Bandyopadhyay C.,5
56178046100,Strehle S.,1
56178096300,Bai J.,1
56178137600,Hu Z.,1
56178242600,Yuan Z.,2
56178538500,Plopeanu A.-P.,1
56178545300,Schutt T.C.,1
56178896200,Azab M.,1
56179031800,Tu J.-S.,3
56179234900,Montes-García V.,1
56179734700,Samanta S.,1
56179788700,Ren Y.,1
56179927900,Schmiedt H.,1
56180237200,Heras U.L.,1
56180389000,Wu L.,2
56180545300,Bhowmik A.,1
56180563200,Cruise J.,1
56180626800,Xu C.,2
56180816000,Singh R.,1
56180907700,Li S.,1
56181018800,Liu H.,2
56181545000,Vocke D.,1
56181696100,Cabero M.,1
56181813100,Amokrane A.,1
56181867800,Zhao H.,2
56181962000,Tao M.-J.,6
56182197300,Wang H.,3
56183234300,Shoaei S.,1
56183394800,Lu L.,2
56183510100,Lu X.,1
56183562400,Liu B.,1
56183586000,Wang Q.,5
56183602800,Li L.,1
56183733500,Shang X.,1
56183769400,Gan W.,1
56183790600,Baumeler A.,1
56183914200,Wang F.,1
56184008000,Wang C.-Z.,1
56184925200,Wang Q.,1
56185161100,Leonidov A.V.,1
56185926100,Lee S.,3
56186252900,Pia̧tek M.,1
